Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2017-04-06,948.808837890625,1200.0250244140625,1205.0,1196.2750244140625,1200.0,1720704,1212.997509765625,1234.80625,1207.2460009765623,1221.9277680145522,1210.32368112599,41.48774705878318,-4.3618746949098295,2.190490681546571,-6.5523653764564,-3.223788353704637,1284.1970215515394,1234.80625,1185.4154784484608,18.276168452929834,-0.4077908347008226,2330502.4,0.7383403681540942,1164.324951171875,1
2017-04-07,960.2735595703124,1214.5250244140625,1216.625,1196.074951171875,1197.449951171875,2277012,1211.4325073242187,1232.7275024414062,1208.469501953125,1221.2227448145054,1210.4884396863065,47.58289060502552,-4.24901052464952,0.9025904403073524,-5.151600964956873,-2.31832965278268,1281.857377478848,1232.7275024414062,1183.5976274039645,18.43858847972949,0.3233025552332069,2354777.5,0.9669754361080825,1157.425048828125,0
2017-04-10,957.58544921875,1211.125,1224.5,1202.5,1216.0,2543264,1211.185009765625,1230.2900024414062,1209.5085009765626,1220.2610548321716,1210.5134028358632,46.363310659308056,-4.383389426853455,-0.1546055331248089,-4.228783893728646,-2.287256793751371,1278.6213100359882,1230.2900024414062,1181.958694846824,18.692975016891666,0.1169304333925336,2439017.3,1.0427412712488755,1154.4000244140625,0
2017-04-11,956.4191284179688,1209.6500244140625,1221.550048828125,1203.0,1208.6500244140625,1557784,1211.547509765625,1227.2162536621097,1210.1715014648437,1219.2504805066374,1210.4795448585378,45.81471555546102,-4.556380756782119,-1.034960577856271,-3.5214201789258475,-1.668463722590928,1272.4912567106023,1227.2162536621097,1181.9412506136166,18.68276600340833,-0.3874863167960541,2458335.5,0.6336742889650334,1149.574951171875,0
2017-04-12,946.120849609375,1196.625,1214.0,1191.5,1211.25,1050538,1209.7125122070313,1222.8600036621094,1210.5260009765625,1217.0956728393387,1209.936229373889,41.180775556342375,-5.67902399409536,-1.9637732611040888,-3.715250732991271,-1.3987290645537318,1261.871159885883,1222.8600036621094,1183.8488474383362,18.95542557459345,-0.325620240033278,2340747.7,0.4488044567981418,1162.75,0
2017-04-13,920.58251953125,1164.324951171875,1204.5,1160.5250244140625,1200.0,2500472,1203.9150024414062,1218.61875,1210.4835009765625,1212.06988982339,1208.1475517973397,32.42277592253858,-9.070511633617343,-3.38512093560674,-5.685390698010603,-3.4576457700326038,1263.306050379298,1218.61875,1173.9314496207023,20.74253628968945,1.3801823446653048,2314646.5,1.0802824534977586,1155.4000244140625,0
2017-04-17,915.1270751953124,1157.425048828125,1166.449951171875,1147.574951171875,1165.199951171875,2270882,1197.607507324219,1213.4675048828126,1211.3340014648438,1206.8656192524124,1206.158434033841,30.910467325646263,-12.174711975381117,-5.143039143561616,-7.031672831819499,-4.736717044732407,1261.3191239200664,1213.4675048828126,1165.6158858455588,20.60914084042592,-0.0918186646361166,2349599.7,0.9664973995357592,1164.050048828125,0
2017-04-18,912.735107421875,1154.4000244140625,1167.0999755859375,1151.0250244140625,1165.0,1730620,1191.4575073242188,1208.0437561035155,1212.7430029296877,1201.8688959344745,1204.1286924801243,30.24441846784208,-14.709347102666923,-7.056300735382678,-7.653046367284247,-5.555102814498074,1256.846241452493,1208.0437561035155,1159.2412707545384,20.285270149815137,-0.2379084426227342,2306473.1,0.750331751105183,1155.75,0
2017-04-19,908.9202880859376,1149.574951171875,1174.3499755859375,1126.4000244140625,1131.75,5626812,1185.8300048828123,1203.522503662109,1213.6580029296874,1196.8885202427982,1201.9893300758793,29.16492243183457,-16.9124505852144,-9.027530705349022,-7.884919879865379,-5.811146974856616,1256.2424771722892,1203.522503662109,1150.8025301519294,22.261318794247984,2.251327269995724,2413436.7,2.331452074131465,1155.175048828125,1
2017-04-20,919.3370971679688,1162.75,1166.0,1145.4749755859375,1152.6500244140625,1268842,1182.0425048828124,1199.4925048828125,1214.5875024414063,1193.637232600627,1200.4505328180016,35.89332646292161,-17.394793286559434,-10.700983221591104,-6.6938100649683285,-4.371249555626524,1251.7387100395156,1199.4925048828125,1147.246299726109,22.13729776709188,-0.7745007297204882,2308193.8,0.5497120735702522,1151.324951171875,0
